Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
Aceh,,,13625.0,49610.0,322.0,694.0,51518,9366,11852.0,18609.0,15550.0,27835.0,30979.0,17712,29726,122537,214837
Aceh,,,13625.0,49610.0,322.0,694.0,51518,9366,11852,18609,15550,27835,30979,17712,29726,122537,214837
Aceh,Aceh Barat,,553.0,2751.0,13.0,35.0,2037,65,119.0,962.0,1277.0,2316.0,1317.0,719,1262,6710,10212
Aceh,Aceh Barat,Arongan Lambalek,29.0,242.0,1.0,3.0,315,3,21.0,127.0,171.0,173.0,137.0,38,194,667,1186
Aceh,Aceh Barat,Bubon,49.0,180.0,1.0,2.0,93,12,11.0,101.0,100.0,171.0,72.0,64,98,519,734
Aceh,Aceh Barat,Johan Pahlawan,14.0,72.0,1.0,1.0,80,3,3.0,36.0,72.0,65.0,32.0,18,25,226,362
Aceh,Aceh Barat,Kaway Xvi,158.0,679.0,2.0,8.0,394,8,6.0,183.0,240.0,634.0,285.0,205,199,1553,2192
Aceh,Aceh Barat,Meureubo,21.0,180.0,1.0,2.0,103,5,5.0,48.0,33.0,204.0,59.0,27,37,376,524
Aceh,Aceh Barat,Pantai Ceuremen,37.0,332.0,1.0,4.0,134,5,5.0,93.0,105.0,237.0,189.0,48,59,677,883
Aceh,Aceh Barat,Panton Reu,6.0,142.0,1.0,2.0,184,6,3.0,87.0,89.0,109.0,78.0,8,42,374,622
Aceh,Aceh Barat,Samatiga,92.0,222.0,1.0,3.0,224,9,26.0,98.0,134.0,147.0,120.0,120,147,645,1032
Aceh,Aceh Barat,Sungai Mas,16.0,50.0,1.0,1.0,51,4,4.0,17.0,21.0,57.0,14.0,21,18,134,215
Aceh,Aceh Barat,Woyla,85.0,280.0,1.0,4.0,204,4,17.0,98.0,140.0,210.0,143.0,110,232,718,1165
Aceh,Aceh Barat,Woyla Barat,20.0,251.0,1.0,3.0,156,3,5.0,44.0,131.0,232.0,114.0,26,118,552,830
Aceh,Aceh Barat,Woyla Timur,26.0,123.0,1.0,2.0,99,3,13.0,30.0,41.0,77.0,74.0,34,93,269,467
Aceh,Aceh Barat Daya,,409.0,2924.0,9.0,36.0,1061,55,365.0,510.0,385.0,2029.0,1683.0,532,1695,5504,8331
Aceh,Aceh Barat Daya,Babah Rot,73.0,243.0,1.0,3.0,188,19,181.0,180.0,165.0,172.0,130.0,95,68,923,1205
Aceh,Aceh Barat Daya,Blang Pidie,33.0,174.0,1.0,2.0,67,3,11.0,5.0,4.0,66.0,130.0,43,343,259,672
Aceh,Aceh Barat Daya,Jeumpa,28.0,437.0,1.0,5.0,111,5,33.0,23.0,19.0,291.0,265.0,37,64,668,848
Aceh,Aceh Barat Daya,Kuala Batee,89.0,552.0,1.0,7.0,219,11,95.0,235.0,85.0,312.0,356.0,116,55,1199,1486
Aceh,Aceh Barat Daya,Lembah Sabil,15.0,267.0,1.0,3.0,37,1,2.0,11.0,30.0,368.0,54.0,20,17,485,541
Aceh,Aceh Barat Daya,Manggeng,55.0,411.0,1.0,5.0,106,5,19.0,26.0,57.0,487.0,122.0,72,59,783,954
Aceh,Aceh Barat Daya,Setia,8.0,57.0,1.0,1.0,125,3,5.0,5.0,3.0,23.0,42.0,11,466,89,684
Aceh,Aceh Barat Daya,Susoh,25.0,191.0,1.0,3.0,77,3,8.0,12.0,5.0,68.0,147.0,33,374,273,728
Aceh,Aceh Barat Daya,Tangantangan,81.0,591.0,1.0,7.0,131,5,11.0,13.0,17.0,242.0,437.0,105,249,825,1213
Aceh,Aceh Besar,,1558.0,6088.0,29.0,79.0,6369,1108,982.0,1432.0,2631.0,4930.0,2959.0,2026,3295,14960,25899
Aceh,Aceh Besar,Baitussalam,5.0,45.0,1.0,1.0,75,30,15.0,11.0,13.0,24.0,30.0,6,15,99,219
Aceh,Aceh Besar,Blang Bintang,35.0,330.0,1.0,4.0,295,10,11.0,26.0,179.0,351.0,122.0,46,118,735,1163
Aceh,Aceh Besar,Darul Imarah,48.0,202.0,1.0,3.0,126,68,32.0,31.0,76.0,83.0,145.0,62,52,429,677
Aceh,Aceh Besar,Darul Kamal,29.0,137.0,1.0,2.0,79,10,5.0,30.0,135.0,102.0,73.0,38,98,383,573
Aceh,Aceh Besar,Darussalam,28.0,319.0,1.0,4.0,212,78,36.0,32.0,90.0,132.0,238.0,37,40,565,896
Aceh,Aceh Besar,Indrapuri,82.0,839.0,1.0,10.0,468,39,45.0,151.0,496.0,1009.0,246.0,106,449,2053,3032
Aceh,Aceh Besar,Ingin Jaya,56.0,307.0,1.0,4.0,203,25,20.0,61.0,225.0,250.0,153.0,73,199,782,1212
Aceh,Aceh Besar,Kota Jantho,88.0,246.0,1.0,3.0,341,90,110.0,106.0,36.0,81.0,182.0,114,159,629,1222
Aceh,Aceh Besar,Krueng Barona Jaya,8.0,51.0,1.0,1.0,50,15,7.0,5.0,13.0,14.0,41.0,10,11,90,166
Aceh,Aceh Besar,Kuta Baro,143.0,707.0,2.0,8.0,445,135,57.0,55.0,203.0,354.0,476.0,186,157,1331,2076
Aceh,Aceh Besar,Kuta Cot Glie,126.0,390.0,2.0,5.0,1185,169,101.0,208.0,179.0,446.0,110.0,164,320,1208,2902
Aceh,Aceh Besar,Kuta Malaka,5.0,159.0,1.0,2.0,155,15,9.0,34.0,33.0,245.0,18.0,7,77,346,598
Aceh,Aceh Besar,Lembah Seulawah,63.0,87.0,1.0,1.0,206,24,74.0,103.0,45.0,57.0,42.0,82,80,403,714
Aceh,Aceh Besar,Leupung,18.0,22.0,1.0,1.0,60,26,4.0,3.0,5.0,13.0,11.0,24,130,60,277
Aceh,Aceh Besar,Lhoknga,65.0,151.0,1.0,2.0,242,37,25.0,44.0,55.0,84.0,90.0,85,192,383,862
Aceh,Aceh Besar,Lhoong,40.0,140.0,1.0,2.0,328,46,34.0,33.0,30.0,46.0,106.0,52,133,301,811
Aceh,Aceh Besar,Mesjid Raya,0.0,12.0,0.0,1.0,8,2,3.0,1.0,1.0,6.0,9.0,0,0,20,30
Aceh,Aceh Besar,Montasik,33.0,567.0,1.0,7.0,378,16,20.0,85.0,473.0,776.0,117.0,43,194,1514,2112
Aceh,Aceh Besar,Peukan Bada,48.0,61.0,1.0,1.0,183,37,11.0,35.0,44.0,38.0,30.0,62,102,220,545
Aceh,Aceh Besar,Pulo Aceh,24.0,39.0,1.0,1.0,79,10,4.0,4.0,4.0,20.0,23.0,31,120,86,296
Aceh,Aceh Besar,Seulimeum,540.0,487.0,6.0,6.0,876,191,334.0,340.0,199.0,259.0,231.0,702,310,2065,3481
Aceh,Aceh Besar,Simpang Tiga,32.0,319.0,1.0,4.0,90,10,5.0,17.0,56.0,201.0,198.0,42,180,519,808
Aceh,Aceh Besar,Suka Makmur,42.0,470.0,1.0,6.0,285,25,20.0,17.0,41.0,339.0,268.0,54,159,739,1227
Aceh,Aceh Jaya,,664.0,1463.0,11.0,22.0,2932,360,431.0,639.0,407.0,847.0,846.0,863,1578,4033,8939
Aceh,Aceh Jaya,Darul Hikmah,32.0,86.0,1.0,1.0,195,15,23.0,47.0,32.0,63.0,44.0,41,60,250,523
Aceh,Aceh Jaya,Indra Jaya,67.0,113.0,1.0,2.0,223,12,49.0,25.0,25.0,47.0,73.0,87,81,306,622
Aceh,Aceh Jaya,Jaya,181.0,283.0,2.0,4.0,374,68,112.0,86.0,36.0,153.0,159.0,235,323,781,1549
Aceh,Aceh Jaya,Krueng Sabee,82.0,185.0,1.0,3.0,464,38,46.0,106.0,64.0,113.0,104.0,106,172,539,1219
Aceh,Aceh Jaya,Panga,93.0,197.0,2.0,3.0,147,13,20.0,49.0,27.0,80.0,133.0,121,131,430,722
Aceh,Aceh Jaya,Pasie Raya,37.0,155.0,1.0,2.0,311,16,19.0,56.0,46.0,99.0,91.0,48,221,359,911
Aceh,Aceh Jaya,Sampoiniet,32.0,93.0,1.0,2.0,324,69,56.0,79.0,48.0,66.0,49.0,41,194,339,933
Aceh,Aceh Jaya,Setia Bakti,78.0,148.0,1.0,2.0,426,63,55.0,94.0,61.0,129.0,59.0,102,116,500,1110
Aceh,Aceh Jaya,Teunom,63.0,202.0,1.0,3.0,468,66,51.0,97.0,68.0,97.0,134.0,82,280,529,1350
Aceh,Aceh Selatan,,395.0,1417.0,15.0,25.0,2324,396,403.0,814.0,479.0,914.0,816.0,513,742,3939,7488
Aceh,Aceh Selatan,Bakongan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Selatan,Bakongan Timur,9.0,34.0,1.0,1.0,58,12,5.0,19.0,7.0,20.0,21.0,12,52,84,207
Aceh,Aceh Selatan,Kluet Selatan,58.0,265.0,1.0,3.0,415,75,38.0,33.0,32.0,122.0,184.0,76,95,485,1079
Aceh,Aceh Selatan,Kluet Tengah,4.0,11.0,1.0,1.0,103,17,20.0,80.0,60.0,9.0,5.0,5,14,179,333
Aceh,Aceh Selatan,Kluet Timur,80.0,212.0,1.0,3.0,340,44,22.0,166.0,26.0,141.0,115.0,104,133,574,1099
Aceh,Aceh Selatan,Kluet Utara,98.0,277.0,2.0,4.0,608,133,124.0,156.0,123.0,133.0,181.0,128,48,845,1649
Aceh,Aceh Selatan,Kota Bahagia,52.0,69.0,1.0,1.0,124,13,7.0,30.0,25.0,40.0,36.0,68,58,206,405
Aceh,Aceh Selatan,Labuhan Haji,3.0,74.0,1.0,1.0,55,3,4.0,6.0,21.0,107.0,12.0,4,7,154,221
Aceh,Aceh Selatan,Labuhan Haji Barat,22.0,100.0,1.0,2.0,81,31,20.0,25.0,44.0,78.0,51.0,28,159,246,518
Aceh,Aceh Selatan,Labuhan Haji Timur,3.0,66.0,1.0,1.0,42,4,6.0,22.0,42.0,49.0,37.0,4,11,160,220
Aceh,Aceh Selatan,Meukek,10.0,97.0,1.0,2.0,125,9,34.0,58.0,16.0,67.0,57.0,13,14,245,399
Aceh,Aceh Selatan,Pasie Raja,35.0,131.0,1.0,2.0,170,28,46.0,135.0,34.0,85.0,75.0,46,103,421,729
Aceh,Aceh Selatan,Sama Dua,5.0,45.0,1.0,1.0,76,8,26.0,15.0,13.0,32.0,26.0,6,16,118,225
Aceh,Aceh Selatan,Sawang,5.0,24.0,1.0,1.0,89,12,46.0,52.0,27.0,21.0,11.0,7,10,164,279
Aceh,Aceh Selatan,Tapak Tuan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Selatan,Trumon,0.0,2.0,0.0,1.0,5,3,1.0,3.0,3.0,1.0,1.0,0,11,9,28
Aceh,Aceh Selatan,Trumon Tengah,9.0,11.0,1.0,1.0,33,4,4.0,14.0,6.0,9.0,4.0,12,11,49,97
Aceh,Aceh Selatan,Trumon Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Singkil,,89.0,185.0,9.0,9.0,457,41,33.0,33.0,58.0,137.0,89.0,116,114,466,1081
Aceh,Aceh Singkil,Danau Paris,16.0,20.0,1.0,1.0,98,7,13.0,7.0,7.0,15.0,8.0,21,48,71,224
Aceh,Aceh Singkil,Gunung Meriah,11.0,27.0,1.0,1.0,51,4,1.0,4.0,10.0,22.0,12.0,14,15,63,135
Aceh,Aceh Singkil,Kota Baharu,8.0,48.0,1.0,1.0,82,8,1.0,5.0,21.0,54.0,15.0,11,16,107,213
Aceh,Aceh Singkil,Kuala Baru,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Singkil,Pulau Banyak,6.0,3.0,1.0,1.0,8,1,7.0,0.0,0.0,1.0,1.0,8,1,17,27
Aceh,Aceh Singkil,Pulau Banyak Barat,2.0,2.0,1.0,1.0,2,1,0.0,0.0,0.0,1.0,1.0,3,0,5,8
Aceh,Aceh Singkil,Simpang Kanan,16.0,33.0,1.0,1.0,73,7,4.0,8.0,9.0,16.0,21.0,21,8,79,168
Aceh,Aceh Singkil,Singkil,5.0,10.0,1.0,1.0,28,2,1.0,1.0,3.0,9.0,4.0,6,3,24,57
Aceh,Aceh Singkil,Singkil Utara,2.0,6.0,1.0,1.0,30,4,2.0,2.0,0.0,1.0,5.0,3,5,13,52
Aceh,Aceh Singkil,Singkohor,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Singkil,Suro,22.0,37.0,1.0,1.0,85,7,4.0,6.0,8.0,18.0,22.0,29,18,87,197
Aceh,Aceh Tamiang,,533.0,2459.0,13.0,33.0,2090,425,404.0,486.0,634.0,1216.0,1658.0,693,1751,5091,9396
Aceh,Aceh Tamiang,Banda Mulia,61.0,234.0,1.0,3.0,212,58,33.0,33.0,46.0,65.0,185.0,79,397,441,1110
Aceh,Aceh Tamiang,Bandar Pusaka,8.0,71.0,1.0,1.0,103,12,18.0,12.0,21.0,38.0,48.0,10,39,147,302
Aceh,Aceh Tamiang,Bendahara,78.0,537.0,1.0,6.0,299,79,82.0,74.0,101.0,218.0,397.0,101,309,973,1663
Aceh,Aceh Tamiang,Karang Baru,38.0,165.0,1.0,2.0,249,36,37.0,80.0,183.0,110.0,95.0,49,219,554,1070
Aceh,Aceh Tamiang,Kejuruan Muda,23.0,104.0,1.0,2.0,110,24,23.0,12.0,14.0,77.0,55.0,30,32,211,379
Aceh,Aceh Tamiang,Kota Kuala Simpang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Tamiang,Manyak Payed,186.0,725.0,3.0,9.0,426,86,103.0,144.0,130.0,376.0,473.0,242,524,1468,2512
Aceh,Aceh Tamiang,Rantau,35.0,161.0,1.0,2.0,188,35,15.0,20.0,36.0,97.0,99.0,45,61,312,600
Aceh,Aceh Tamiang,Sekerak,5.0,7.0,1.0,1.0,37,3,7.0,3.0,2.0,5.0,3.0,6,18,26,84
Aceh,Aceh Tamiang,Seruway,75.0,298.0,1.0,4.0,259,61,47.0,92.0,77.0,128.0,210.0,97,63,651,1040
Aceh,Aceh Tamiang,Tamiang Hulu,5.0,56.0,1.0,1.0,46,14,14.0,2.0,7.0,29.0,38.0,7,13,97,170
Aceh,Aceh Tamiang,Tenggulun,21.0,101.0,1.0,2.0,161,17,25.0,14.0,17.0,73.0,55.0,27,76,211,466
Aceh,Aceh Tengah,,141.0,681.0,11.0,17.0,1410,146,341.0,683.0,378.0,320.0,470.0,183,167,2375,4126
Aceh,Aceh Tengah,Atu Lintang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Tengah,Bebesen,2.0,10.0,1.0,1.0,21,1,7.0,21.0,8.0,6.0,6.0,2,2,50,75
Aceh,Aceh Tengah,Bies,1.0,3.0,1.0,1.0,7,1,4.0,3.0,1.0,1.0,2.0,1,0,12,20
Aceh,Aceh Tengah,Bintang,38.0,98.0,1.0,2.0,103,14,50.0,101.0,65.0,35.0,70.0,49,18,370,506
Aceh,Aceh Tengah,Celala,19.0,149.0,1.0,2.0,123,8,43.0,111.0,59.0,64.0,109.0,25,8,411,552
Aceh,Aceh Tengah,Jagong Jeget,8.0,5.0,1.0,1.0,21,1,2.0,1.0,0.0,1.0,3.0,10,4,17,43
Aceh,Aceh Tengah,Kebayakan,3.0,20.0,1.0,1.0,62,8,13.0,25.0,9.0,14.0,11.0,4,6,76,153
Aceh,Aceh Tengah,Ketol,7.0,63.0,1.0,1.0,135,13,14.0,15.0,8.0,21.0,50.0,9,76,117,344
Aceh,Aceh Tengah,Kute Panang,0.0,1.0,0.0,1.0,2,1,0.0,1.0,0.0,0.0,1.0,0,0,2,5
Aceh,Aceh Tengah,Linge,18.0,93.0,1.0,2.0,236,26,62.0,121.0,47.0,38.0,68.0,24,18,360,647
Aceh,Aceh Tengah,Lut Tawar,17.0,48.0,1.0,1.0,93,8,33.0,67.0,38.0,18.0,34.0,22,9,212,322
Aceh,Aceh Tengah,Pegasing,23.0,110.0,1.0,2.0,401,43,85.0,152.0,86.0,65.0,68.0,30,10,486,943
Aceh,Aceh Tengah,Rusip Antara,0.0,40.0,0.0,1.0,19,1,1.0,8.0,30.0,37.0,19.0,0,3,95,121
Aceh,Aceh Tengah,Silih Nara,5.0,42.0,1.0,1.0,186,21,27.0,57.0,27.0,20.0,29.0,7,13,167,394
Aceh,Aceh Tenggara,,595.0,1510.0,15.0,25.0,1836,1150,752.0,613.0,523.0,875.0,891.0,774,1226,4428,8718
Aceh,Aceh Tenggara,Babul Makmur,63.0,125.0,1.0,2.0,272,92,86.0,61.0,22.0,56.0,80.0,82,138,387,893
Aceh,Aceh Tenggara,Babul Rahmad,23.0,60.0,1.0,1.0,85,26,16.0,30.0,26.0,42.0,31.0,30,134,175,422
Aceh,Aceh Tenggara,Babussalam,25.0,38.0,1.0,1.0,63,39,40.0,20.0,15.0,26.0,18.0,33,50,152,305
Aceh,Aceh Tenggara,Badar,12.0,42.0,1.0,1.0,47,23,10.0,21.0,11.0,27.0,24.0,15,48,108,229
Aceh,Aceh Tenggara,Bambel,64.0,197.0,1.0,3.0,88,65,193.0,29.0,27.0,50.0,156.0,83,29,538,721
Aceh,Aceh Tenggara,Bukit Tusam,52.0,117.0,1.0,2.0,104,99,70.0,80.0,79.0,69.0,67.0,68,158,433,797
Aceh,Aceh Tenggara,Darul Hasanah,14.0,75.0,1.0,1.0,83,33,12.0,19.0,18.0,52.0,43.0,18,113,162,402
Aceh,Aceh Tenggara,Deleng Pokhkisen,32.0,112.0,1.0,2.0,71,97,58.0,67.0,50.0,77.0,62.0,42,63,356,593
Aceh,Aceh Tenggara,Ketambe,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Tenggara,Lauser,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Aceh Tenggara,Lawe Alas,82.0,196.0,1.0,3.0,166,80,51.0,43.0,43.0,135.0,102.0,107,171,481,901
Aceh,Aceh Tenggara,Lawe Bulan,14.0,129.0,1.0,2.0,144,134,21.0,26.0,57.0,114.0,61.0,18,34,297,630
Aceh,Aceh Tenggara,Lawe Sigalagala,75.0,130.0,1.0,2.0,304,137,69.0,89.0,71.0,53.0,85.0,98,141,465,1052
Aceh,Aceh Tenggara,Lawe Sumur,9.0,133.0,1.0,2.0,139,165,40.0,17.0,25.0,99.0,75.0,12,28,268,615
Aceh,Aceh Tenggara,Semadam,109.0,119.0,2.0,2.0,193,140,76.0,101.0,64.0,56.0,65.0,142,101,504,941
Aceh,Aceh Tenggara,Tanoh Alas,20.0,37.0,1.0,1.0,77,20,10.0,10.0,15.0,19.0,22.0,26,18,102,217
Aceh,Aceh Timur,,1002.0,3922.0,29.0,56.0,5720,1059,921.0,1204.0,1542.0,1967.0,2598.0,1302,2993,9534,19523
Aceh,Aceh Timur,Banda Alam,22.0,68.0,1.0,1.0,139,20,16.0,52.0,34.0,32.0,45.0,28,103,207,477
Aceh,Aceh Timur,Birem Bayeun,24.0,79.0,1.0,1.0,94,9,12.0,15.0,25.0,58.0,41.0,31,20,182,307
Aceh,Aceh Timur,Darul Aman,13.0,69.0,1.0,1.0,315,74,21.0,22.0,17.0,18.0,56.0,17,287,151,844
Aceh,Aceh Timur,Darul Falah,8.0,91.0,1.0,2.0,66,1,5.0,30.0,27.0,65.0,52.0,10,19,189,278
Aceh,Aceh Timur,Darul Ihsan,3.0,15.0,1.0,1.0,106,42,40.0,11.0,4.0,4.0,12.0,4,54,75,278
Aceh,Aceh Timur,Idi Rayeuk,10.0,70.0,1.0,1.0,163,30,11.0,12.0,8.0,43.0,43.0,13,111,130,437
Aceh,Aceh Timur,Idi Timur,5.0,11.0,1.0,1.0,113,31,8.0,5.0,4.0,3.0,8.0,7,70,35,252
Aceh,Aceh Timur,Idi Tunong,19.0,93.0,1.0,2.0,149,19,16.0,27.0,23.0,36.0,69.0,25,143,196,521
Aceh,Aceh Timur,Indra Makmur,23.0,47.0,1.0,1.0,104,6,12.0,22.0,8.0,23.0,29.0,30,53,124,290
Aceh,Aceh Timur,Julok,31.0,239.0,1.0,3.0,208,9,27.0,61.0,43.0,148.0,148.0,40,95,467,785
Aceh,Aceh Timur,Madat,169.0,848.0,2.0,10.0,362,68,169.0,146.0,171.0,239.0,678.0,220,122,1623,2188
Aceh,Aceh Timur,Nurussalam,28.0,212.0,1.0,3.0,366,51,21.0,54.0,63.0,93.0,153.0,36,224,420,1071
