Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
Sumatera Selatan,Ogan Komering Ilir,Kota Kayu Agung,196.0,561.0,3.0,7.0,1153,149,211.0,344.0,110.0,366.0,207.0,145,475,1383,3183
Sumatera Selatan,Ogan Komering Ilir,Lempuing,442.0,780.0,5.0,9.0,1252,1018,1075.0,613.0,142.0,451.0,453.0,343,2644,3077,8035
Sumatera Selatan,Ogan Komering Ilir,Lempuing Jaya,358.0,782.0,4.0,9.0,1037,471,687.0,450.0,157.0,480.0,353.0,293,933,2420,4891
Sumatera Selatan,Ogan Komering Ilir,Mesuji,76.0,237.0,1.0,3.0,452,39,129.0,95.0,115.0,94.0,68.0,70,174,571,1255
Sumatera Selatan,Ogan Komering Ilir,Mesuji Makmur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
Sumatera Selatan,Ogan Komering Ilir,Mesuji Raya,49.0,103.0,1.0,2.0,293,60,102.0,87.0,35.0,49.0,45.0,44,175,362,897
Sumatera Selatan,Ogan Komering Ilir,Pampangan,373.0,908.0,5.0,11.0,1613,295,1051.0,572.0,432.0,322.0,375.0,298,558,3050,5534
Sumatera Selatan,Ogan Komering Ilir,Pangkalan Lapam,84.0,231.0,1.0,3.0,550,66,90.0,199.0,120.0,69.0,101.0,48,182,627,1453
Sumatera Selatan,Ogan Komering Ilir,Pedamaran,118.0,145.0,2.0,2.0,510,120,141.0,154.0,35.0,72.0,92.0,125,106,619,1362
Sumatera Selatan,Ogan Komering Ilir,Pedamaran Timur,142.0,346.0,2.0,4.0,750,150,270.0,120.0,107.0,186.0,129.0,129,376,941,2248
Sumatera Selatan,Ogan Komering Ilir,Sirah Pulau Padang,669.0,1454.0,8.0,17.0,2248,436,429.0,400.0,421.0,746.0,698.0,503,1036,3197,6960
Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,894.0,2054.0,10.0,23.0,4465,760,837.0,597.0,678.0,1033.0,834.0,786,2727,4765,12933
Sumatera Selatan,Ogan Komering Ilir,Tanjung Lubuk,352.0,500.0,4.0,6.0,1797,281,522.0,624.0,134.0,245.0,294.0,350,828,2169,5115
Sumatera Selatan,Ogan Komering Ilir,Teluk Gelam,119.0,205.0,2.0,3.0,602,113,182.0,220.0,68.0,98.0,94.0,124,205,786,1725
Sumatera Selatan,Ogan Komering Ilir,Tulung Selapan,300.0,526.0,4.0,6.0,1233,386,245.0,144.0,95.0,304.0,309.0,230,1043,1327,4018
Sumatera Selatan,Ogan Komering Ulu,,528.0,899.0,13.0,15.0,1450,282,265.0,190.0,275.0,424.0,485.0,474,336,2113,4231
Sumatera Selatan,Ogan Komering Ulu,Batu Raja Barat,2.0,3.0,1.0,1.0,7,2,1.0,0.0,2.0,1.0,1.0,2,0,7,16
Sumatera Selatan,Ogan Komering Ulu,Batu Raja Timur,45.0,58.0,1.0,1.0,119,34,19.0,15.0,16.0,27.0,37.0,45,30,159,354
Sumatera Selatan,Ogan Komering Ulu,Lengkiti,12.0,16.0,1.0,1.0,36,9,3.0,1.0,4.0,7.0,13.0,9,18,37,100
Sumatera Selatan,Ogan Komering Ulu,Lubuk Batang,27.0,49.0,1.0,1.0,77,9,14.0,7.0,11.0,27.0,26.0,22,10,107,207
Sumatera Selatan,Ogan Komering Ulu,Lubuk Raja,12.0,39.0,1.0,1.0,56,6,9.0,11.0,20.0,14.0,13.0,8,8,75,148
Sumatera Selatan,Ogan Komering Ulu,Muara Jaya,21.0,86.0,1.0,1.0,114,16,21.0,15.0,30.0,47.0,23.0,14,12,150,297
Sumatera Selatan,Ogan Komering Ulu,Pengandonan,49.0,58.0,1.0,1.0,111,16,15.0,11.0,12.0,23.0,57.0,30,16,148,293
Sumatera Selatan,Ogan Komering Ulu,Peninjauan,38.0,75.0,1.0,1.0,67,20,30.0,22.0,30.0,32.0,31.0,38,27,183,300
Sumatera Selatan,Ogan Komering Ulu,Semidang Aji,86.0,144.0,1.0,2.0,197,40,22.0,16.0,52.0,57.0,84.0,72,38,303,584
Sumatera Selatan,Ogan Komering Ulu,Sinar Peninjauan,160.0,263.0,2.0,3.0,494,90,103.0,80.0,65.0,144.0,130.0,163,131,685,1408
Sumatera Selatan,Ogan Komering Ulu,Sosoh Buay Rayap,15.0,28.0,1.0,1.0,45,17,20.0,5.0,8.0,15.0,12.0,16,7,76,148
Sumatera Selatan,Ogan Komering Ulu,Ulu Ogan,62.0,79.0,1.0,1.0,127,23,8.0,7.0,25.0,30.0,58.0,55,39,183,376
Sumatera Selatan,Oku Selatan,,735.0,1433.0,19.0,27.0,2435,467,475.0,410.0,422.0,682.0,799.0,516,934,3304,7225
Sumatera Selatan,Oku Selatan,Banding Agung,31.0,73.0,1.0,1.0,124,10,16.0,21.0,16.0,41.0,39.0,15,62,148,348
Sumatera Selatan,Oku Selatan,Buana Pemaca,53.0,90.0,1.0,1.0,58,21,9.0,8.0,22.0,43.0,60.0,35,20,177,281
Sumatera Selatan,Oku Selatan,Buay Pemaca,81.0,179.0,1.0,2.0,150,57,36.0,36.0,62.0,77.0,96.0,47,32,354,604
Sumatera Selatan,Oku Selatan,Buay Pmt Ribu Ranau Tengah,55.0,86.0,1.0,1.0,193,45,42.0,30.0,20.0,45.0,50.0,49,89,236,570
Sumatera Selatan,Oku Selatan,Buay Rawan,26.0,58.0,1.0,1.0,91,45,19.0,11.0,14.0,32.0,29.0,17,26,122,285
Sumatera Selatan,Oku Selatan,Buay Runjung,29.0,53.0,1.0,1.0,179,24,24.0,19.0,20.0,21.0,29.0,23,20,136,367
Sumatera Selatan,Oku Selatan,Buay Sandang Aji,49.0,97.0,1.0,2.0,112,26,30.0,26.0,32.0,42.0,57.0,30,29,217,391
Sumatera Selatan,Oku Selatan,Kisam Ilir,27.0,33.0,1.0,1.0,55,36,16.0,18.0,8.0,13.0,29.0,20,87,104,286
Sumatera Selatan,Oku Selatan,Kisam Tinggi,13.0,24.0,1.0,1.0,84,20,6.0,7.0,5.0,14.0,13.0,11,29,56,191
Sumatera Selatan,Oku Selatan,Mekakau Ilir,24.0,103.0,1.0,2.0,110,17,31.0,27.0,49.0,43.0,26.0,17,33,193,356
Sumatera Selatan,Oku Selatan,Muaradua,60.0,114.0,1.0,2.0,102,29,22.0,24.0,32.0,55.0,66.0,42,33,241,410
Sumatera Selatan,Oku Selatan,Muaradua Kisam,65.0,111.0,1.0,2.0,320,51,77.0,45.0,35.0,48.0,67.0,50,168,322,867
Sumatera Selatan,Oku Selatan,Pulau Beringin,72.0,93.0,1.0,2.0,372,35,73.0,50.0,27.0,41.0,61.0,70,134,322,869
Sumatera Selatan,Oku Selatan,Runjung Agung,2.0,23.0,1.0,1.0,30,4,9.0,10.0,14.0,8.0,2.0,2,8,45,89
Sumatera Selatan,Oku Selatan,Simpang,53.0,96.0,1.0,2.0,20,5,4.0,3.0,9.0,60.0,65.0,28,32,169,227
Sumatera Selatan,Oku Selatan,Sindang Danau,43.0,96.0,1.0,2.0,212,22,40.0,35.0,28.0,49.0,47.0,29,73,228,542
Sumatera Selatan,Oku Selatan,Sungai Are,11.0,24.0,1.0,1.0,58,4,4.0,6.0,7.0,11.0,14.0,6,34,48,148
Sumatera Selatan,Oku Selatan,Tiga Dihaji,18.0,32.0,1.0,1.0,33,12,9.0,14.0,9.0,17.0,15.0,18,7,82,135
Sumatera Selatan,Oku Selatan,Warkuk Ranau Selatan,24.0,49.0,1.0,1.0,132,4,8.0,20.0,13.0,22.0,34.0,7,18,104,259
Sumatera Selatan,Oku Timur,,8654.0,17186.0,104.0,200.0,9473,3848,2583.0,2523.0,3008.0,10353.0,9289.0,6221,10211,33977,58204
Sumatera Selatan,Oku Timur,Belitang,575.0,1002.0,7.0,12.0,463,605,219.0,70.0,111.0,632.0,629.0,399,997,2060,4139
Sumatera Selatan,Oku Timur,Belitang Ii,314.0,787.0,4.0,9.0,324,185,29.0,43.0,82.0,563.0,345.0,216,766,1278,2563
Sumatera Selatan,Oku Timur,Belitang Iii,429.0,614.0,5.0,7.0,508,69,155.0,200.0,142.0,330.0,345.0,441,152,1613,2356
Sumatera Selatan,Oku Timur,Belitang Jaya,154.0,207.0,2.0,3.0,117,43,28.0,20.0,27.0,108.0,176.0,99,104,458,725
Sumatera Selatan,Oku Timur,Belitang Madang Raya,574.0,1214.0,7.0,14.0,500,81,93.0,149.0,258.0,685.0,659.0,364,197,2208,3023
Sumatera Selatan,Oku Timur,Belitang Mulya,380.0,1072.0,5.0,12.0,389,60,51.0,65.0,110.0,806.0,380.0,306,316,1718,2494
Sumatera Selatan,Oku Timur,Buay Madang,689.0,1390.0,8.0,16.0,591,335,261.0,378.0,319.0,736.0,814.0,410,466,2918,4454
Sumatera Selatan,Oku Timur,Buay Madang Timur,510.0,885.0,6.0,10.0,765,1166,489.0,124.0,143.0,506.0,572.0,338,1476,2172,5614
Sumatera Selatan,Oku Timur,Buay Pemuka Bangsa Raja,266.0,683.0,3.0,8.0,396,168,130.0,101.0,91.0,474.0,286.0,190,329,1272,2186
Sumatera Selatan,Oku Timur,Buay Pemuka Peliung,845.0,1201.0,10.0,14.0,445,78,54.0,44.0,74.0,718.0,994.0,508,633,2392,3595
Sumatera Selatan,Oku Timur,Bunga Mayang,214.0,438.0,3.0,5.0,263,57,53.0,28.0,72.0,272.0,229.0,155,309,809,1457
Sumatera Selatan,Oku Timur,Cempaka,329.0,550.0,4.0,7.0,859,157,250.0,223.0,124.0,283.0,347.0,243,434,1470,2940
Sumatera Selatan,Oku Timur,Jaya Pura,20.0,35.0,1.0,1.0,51,8,20.0,7.0,10.0,18.0,17.0,20,9,92,163
Sumatera Selatan,Oku Timur,Madang Suku I,647.0,1644.0,7.0,19.0,1254,208,264.0,406.0,462.0,922.0,631.0,537,672,3222,5490
Sumatera Selatan,Oku Timur,Madang Suku Ii,696.0,1508.0,8.0,17.0,418,107,51.0,105.0,227.0,947.0,811.0,426,664,2567,3798
Sumatera Selatan,Oku Timur,Madang Suku Iii,24.0,81.0,1.0,1.0,56,9,15.0,21.0,27.0,45.0,23.0,21,31,152,257
Sumatera Selatan,Oku Timur,Martapura,308.0,597.0,4.0,7.0,449,81,70.0,98.0,85.0,366.0,354.0,195,312,1168,2049
Sumatera Selatan,Oku Timur,Semendawai Barat,435.0,740.0,5.0,9.0,569,91,120.0,183.0,200.0,372.0,409.0,380,171,1664,2537
Sumatera Selatan,Oku Timur,Semendawai Suku Iii,874.0,1979.0,10.0,22.0,565,90,83.0,171.0,385.0,1235.0,872.0,705,1225,3451,5354
Sumatera Selatan,Oku Timur,Semendawai Timur,370.0,557.0,4.0,7.0,491,250,148.0,87.0,59.0,335.0,396.0,268,948,1293,3010
Sumatera Selatan,Pagar Alam,,333.0,716.0,7.0,10.0,721,131,164.0,175.0,232.0,330.0,373.0,221,517,1495,2943
Sumatera Selatan,Pagar Alam,Dempo Selatan,103.0,239.0,2.0,3.0,242,35,45.0,71.0,91.0,101.0,115.0,69,148,492,950
Sumatera Selatan,Pagar Alam,Dempo Tengah,33.0,81.0,1.0,1.0,89,19,10.0,14.0,19.0,48.0,35.0,24,85,150,354
Sumatera Selatan,Pagar Alam,Dempo Utara,49.0,114.0,1.0,2.0,114,23,32.0,24.0,36.0,57.0,52.0,35,97,236,479
Sumatera Selatan,Pagar Alam,Pagar Alam Selatan,51.0,123.0,1.0,2.0,117,20,29.0,31.0,36.0,63.0,59.0,31,83,249,480
Sumatera Selatan,Pagar Alam,Pagar Alam Utara,98.0,157.0,2.0,2.0,159,34,48.0,35.0,50.0,61.0,112.0,62,104,368,680
Sumatera Selatan,Palembang,,301.0,761.0,11.0,16.0,1156,113,186.0,288.0,98.0,538.0,303.0,239,609,1652,3550
Sumatera Selatan,Palembang,Alang Alang Lebar,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Palembang,Bukit Kecil,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Palembang,Gandus,42.0,128.0,1.0,2.0,147,11,18.0,26.0,11.0,100.0,42.0,33,115,230,506
Sumatera Selatan,Palembang,Ilir Barat I,4.0,4.0,1.0,1.0,1,0,0.0,0.0,0.0,2.0,5.0,3,0,10,11
Sumatera Selatan,Palembang,Ilir Barat Ii,2.0,1.0,1.0,1.0,2,0,0.0,0.0,0.0,0.0,2.0,1,0,3,5
Sumatera Selatan,Palembang,Ilir Timur I,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Palembang,Ilir Timur Ii,2.0,3.0,1.0,1.0,6,0,0.0,2.0,0.0,2.0,2.0,1,7,7,20
Sumatera Selatan,Palembang,Kalidoni,51.0,145.0,1.0,2.0,150,16,54.0,54.0,9.0,119.0,41.0,53,162,330,660
Sumatera Selatan,Palembang,Kemuning,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Palembang,Kertapati,148.0,388.0,2.0,5.0,590,63,69.0,141.0,61.0,259.0,164.0,100,259,794,1719
Sumatera Selatan,Palembang,Plaju,23.0,48.0,1.0,1.0,109,6,11.0,21.0,10.0,31.0,18.0,25,28,116,259
Sumatera Selatan,Palembang,Sako,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Palembang,Seberang Ulu I,10.0,14.0,1.0,1.0,33,4,3.0,2.0,1.0,8.0,13.0,4,8,31,76
Sumatera Selatan,Palembang,Seberang Ulu Ii,4.0,4.0,1.0,1.0,5,1,1.0,0.0,0.0,3.0,2.0,6,7,12,25
Sumatera Selatan,Palembang,Sematang Borang,15.0,26.0,1.0,1.0,113,12,30.0,42.0,6.0,14.0,14.0,13,23,119,269
Sumatera Selatan,Palembang,Sukarami,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Penukal Abab Lem Ilir,,482.0,997.0,10.0,16.0,1549,177,237.0,423.0,292.0,486.0,533.0,328,498,2299,4545
Sumatera Selatan,Penukal Abab Lem Ilir,Abab,71.0,124.0,1.0,2.0,202,19,20.0,59.0,40.0,54.0,74.0,54,83,301,607
Sumatera Selatan,Penukal Abab Lem Ilir,Penukal,41.0,109.0,1.0,2.0,142,21,28.0,46.0,52.0,38.0,46.0,28,20,238,423
Sumatera Selatan,Penukal Abab Lem Ilir,Penukal Utara,9.0,28.0,1.0,1.0,196,12,13.0,39.0,20.0,6.0,5.0,12,43,95,347
Sumatera Selatan,Penukal Abab Lem Ilir,Talang Ubi,37.0,65.0,1.0,1.0,94,17,13.0,19.0,14.0,39.0,29.0,38,70,152,337
Sumatera Selatan,Penukal Abab Lem Ilir,Tanah Abang,323.0,671.0,4.0,8.0,915,108,163.0,260.0,166.0,349.0,379.0,196,282,1513,2831
Sumatera Selatan,Prabumulih,,7.0,21.0,1.0,1.0,27,1,1.0,4.0,7.0,11.0,7.0,5,2,35,65
Sumatera Selatan,Prabumulih,Cambai,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Prabumulih,Prabumulih Barat,7.0,21.0,1.0,1.0,27,1,1.0,4.0,7.0,11.0,7.0,5,2,35,65
Sumatera Selatan,Prabumulih,Prabumulih Selatan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Prabumulih,Prabumulih Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Prabumulih,Prabumulih Utara,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Selatan,Prabumulih,Rambang Kapak Tengah,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,,,4893.0,12885.0,127.0,210.0,15523,2617,3271.0,3216.0,4973.0,5922.0,4834.0,3996,5541,26212,51029
Bengkulu,Bengkulu,,121.0,277.0,6.0,7.0,178,14,35.0,94.0,124.0,116.0,90.0,133,91,592,881
Bengkulu,Bengkulu,Gading Cempaka,1.0,1.0,1.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,1,1,3,5
Bengkulu,Bengkulu,Kampung Melayu,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu,Muara Bangka Hulu,87.0,150.0,1.0,2.0,104,6,13.0,22.0,35.0,88.0,66.0,94,54,318,485
Bengkulu,Bengkulu,Ratu Agung,2.0,5.0,1.0,1.0,4,0,0.0,0.0,1.0,3.0,2.0,1,1,7,13
Bengkulu,Bengkulu,Ratu Samban,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu,Selebar,5.0,12.0,1.0,1.0,14,2,4.0,3.0,6.0,5.0,2.0,8,8,28,53
Bengkulu,Bengkulu,Singaran Pati,14.0,31.0,1.0,1.0,18,2,8.0,24.0,18.0,10.0,8.0,18,11,86,117
Bengkulu,Bengkulu,Sungai Serut,12.0,78.0,1.0,1.0,37,4,10.0,45.0,63.0,10.0,11.0,11,16,150,208
Bengkulu,Bengkulu,Teluk Segara,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu Selatan,,839.0,1997.0,15.0,27.0,2325,465,645.0,479.0,909.0,789.0,726.0,804,782,4352,8253
Bengkulu,Bengkulu Selatan,Air Nipis,169.0,421.0,2.0,5.0,497,114,125.0,74.0,217.0,122.0,198.0,102,90,838,1602
Bengkulu,Bengkulu Selatan,Bunga Mas,38.0,73.0,1.0,1.0,179,26,40.0,42.0,29.0,29.0,37.0,32,75,209,500
Bengkulu,Bengkulu Selatan,Kedurang,63.0,307.0,1.0,4.0,284,21,19.0,27.0,121.0,158.0,69.0,44,48,438,851
Bengkulu,Bengkulu Selatan,Kedurang Ilir,23.0,126.0,1.0,2.0,94,6,18.0,27.0,90.0,26.0,25.0,16,48,202,372
Bengkulu,Bengkulu Selatan,Kota Manna,11.0,26.0,1.0,1.0,51,10,10.0,6.0,11.0,9.0,15.0,4,19,55,140
Bengkulu,Bengkulu Selatan,Manna,45.0,126.0,1.0,2.0,154,26,44.0,45.0,45.0,60.0,51.0,30,81,275,556
Bengkulu,Bengkulu Selatan,Pasar Manna,14.0,24.0,1.0,1.0,13,3,13.0,6.0,9.0,9.0,14.0,11,11,62,90
Bengkulu,Bengkulu Selatan,Pino,73.0,169.0,1.0,2.0,232,41,62.0,45.0,59.0,97.0,31.0,106,89,400,790
Bengkulu,Bengkulu Selatan,Pinoraya,182.0,135.0,2.0,2.0,285,49,97.0,50.0,70.0,48.0,42.0,306,148,613,1132
Bengkulu,Bengkulu Selatan,Seginim,201.0,535.0,3.0,6.0,467,151,191.0,136.0,228.0,213.0,229.0,129,134,1126,1944
Bengkulu,Bengkulu Selatan,Ulu Manna,21.0,54.0,1.0,1.0,69,18,26.0,21.0,30.0,18.0,15.0,24,39,134,276
Bengkulu,Bengkulu Tengah,,208.0,465.0,10.0,13.0,601,67,96.0,108.0,175.0,210.0,195.0,182,234,966,1898
Bengkulu,Bengkulu Tengah,Bang Haji,0.0,8.0,0.0,1.0,17,1,3.0,2.0,2.0,6.0,0.0,0,7,13,38
Bengkulu,Bengkulu Tengah,Karang Tinggi,57.0,99.0,1.0,2.0,66,12,20.0,22.0,27.0,53.0,46.0,59,43,227,350
Bengkulu,Bengkulu Tengah,Merigi Kelindang,11.0,29.0,1.0,1.0,76,9,8.0,7.0,12.0,13.0,9.0,11,38,60,185
Bengkulu,Bengkulu Tengah,Merigi Sakti,5.0,19.0,1.0,1.0,29,6,6.0,13.0,5.0,12.0,6.0,3,10,45,91
Bengkulu,Bengkulu Tengah,Pagar Jati,3.0,15.0,1.0,1.0,30,3,4.0,10.0,5.0,8.0,5.0,1,9,33,76
Bengkulu,Bengkulu Tengah,Pematang Tiga,2.0,12.0,1.0,1.0,22,4,8.0,2.0,5.0,6.0,2.0,1,14,24,65
Bengkulu,Bengkulu Tengah,Pondok Kelapa,87.0,127.0,1.0,2.0,98,8,16.0,10.0,40.0,51.0,87.0,69,48,273,443
Bengkulu,Bengkulu Tengah,Pondok Kubang,3.0,13.0,1.0,1.0,19,2,2.0,3.0,4.0,8.0,3.0,2,8,22,52
Bengkulu,Bengkulu Tengah,Taba Penanjung,22.0,73.0,1.0,1.0,90,10,9.0,23.0,40.0,25.0,20.0,20,15,137,256
Bengkulu,Bengkulu Tengah,Talang Empat,15.0,49.0,1.0,1.0,105,10,18.0,8.0,19.0,25.0,12.0,15,31,97,245
Bengkulu,Bengkulu Tengah,Wilayah Kosong,3.0,21.0,1.0,1.0,49,2,2.0,8.0,16.0,3.0,5.0,1,11,35,97
Bengkulu,Bengkulu Utara,,415.0,1184.0,17.0,24.0,1337,294,323.0,329.0,464.0,536.0,446.0,297,509,2395,4581
Bengkulu,Bengkulu Utara,Air Besi,2.0,15.0,1.0,1.0,20,3,2.0,4.0,7.0,7.0,2.0,1,4,23,51
Bengkulu,Bengkulu Utara,Air Napal,10.0,108.0,1.0,2.0,71,8,10.0,18.0,51.0,51.0,14.0,4,16,148,247
Bengkulu,Bengkulu Utara,Air Padang,1.0,1.0,1.0,1.0,4,0,0.0,0.0,0.0,1.0,1.0,0,0,2,6
Bengkulu,Bengkulu Utara,Arga Makmur,19.0,35.0,1.0,1.0,80,22,17.0,14.0,10.0,18.0,17.0,17,34,93,230
Bengkulu,Bengkulu Utara,Arma Jaya,118.0,201.0,2.0,3.0,218,65,87.0,58.0,57.0,96.0,116.0,98,117,512,919
Bengkulu,Bengkulu Utara,Batik Nau,9.0,29.0,1.0,1.0,51,8,16.0,19.0,13.0,12.0,9.0,7,20,76,155
Bengkulu,Bengkulu Utara,Enggano,10.0,6.0,1.0,1.0,66,16,3.0,3.0,1.0,3.0,4.0,15,9,29,120
Bengkulu,Bengkulu Utara,Giri Mulya,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu Utara,Hulu Palik,104.0,215.0,2.0,3.0,256,62,81.0,66.0,78.0,87.0,121.0,64,123,497,950
Bengkulu,Bengkulu Utara,Hutan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu Utara,Kerkap,47.0,123.0,1.0,2.0,118,46,38.0,24.0,50.0,51.0,53.0,31,76,247,494
Bengkulu,Bengkulu Utara,Ketahun,8.0,14.0,1.0,1.0,30,6,6.0,9.0,5.0,6.0,8.0,6,6,40,82
Bengkulu,Bengkulu Utara,Lais,28.0,138.0,1.0,2.0,113,8,19.0,29.0,46.0,79.0,31.0,20,28,224,376
Bengkulu,Bengkulu Utara,Napal Putih,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bengkulu,Bengkulu Utara,Padang Jaya,19.0,57.0,1.0,1.0,98,10,18.0,24.0,22.0,28.0,18.0,16,51,126,287
Bengkulu,Bengkulu Utara,Putri Hijau,30.0,182.0,1.0,3.0,157,30,15.0,39.0,86.0,80.0,40.0,13,17,273,482
Bengkulu,Bengkulu Utara,Tanjung Agung Palik,9.0,59.0,1.0,1.0,53,10,9.0,22.0,38.0,16.0,12.0,4,8,101,176
Bengkulu,Bengkulu Utara,Ulok Kupai,1.0,1.0,1.0,1.0,2,0,2.0,0.0,0.0,1.0,0.0,1,0,4,6
Bengkulu,Kaur,,816.0,1591.0,17.0,26.0,1733,156,251.0,362.0,477.0,753.0,876.0,586,832,3305,6144
Bengkulu,Kaur,Kaur Selatan,113.0,186.0,2.0,3.0,117,10,12.0,19.0,9.0,106.0,172.0,24,68,342,543
Bengkulu,Kaur,Kaur Tengah,51.0,64.0,1.0,1.0,62,3,13.0,9.0,4.0,42.0,43.0,50,34,161,267
Bengkulu,Kaur,Kaur Utara,60.0,102.0,1.0,2.0,90,9,15.0,48.0,50.0,36.0,38.0,73,78,260,438
Bengkulu,Kaur,Kelam Tengah,57.0,138.0,1.0,2.0,174,5,13.0,30.0,43.0,60.0,85.0,13,31,244,458
Bengkulu,Kaur,Kinal,22.0,67.0,1.0,1.0,147,8,17.0,26.0,27.0,32.0,20.0,19,101,141,402
Bengkulu,Kaur,Luas,40.0,216.0,1.0,3.0,80,6,5.0,32.0,107.0,86.0,55.0,14,43,299,445
Bengkulu,Kaur,Lungkang Kule,13.0,27.0,1.0,1.0,38,5,6.0,11.0,12.0,9.0,15.0,8,15,61,119
Bengkulu,Kaur,Maje,85.0,134.0,1.0,2.0,124,17,21.0,21.0,45.0,59.0,72.0,83,51,301,501
Bengkulu,Kaur,Muara Sahung,8.0,43.0,1.0,1.0,48,5,15.0,22.0,20.0,19.0,10.0,4,14,90,160
Bengkulu,Kaur,Nasal,28.0,59.0,1.0,1.0,90,34,24.0,12.0,14.0,31.0,35.0,15,20,131,276
Bengkulu,Kaur,Padang Guci Hilir,22.0,58.0,1.0,1.0,169,13,16.0,16.0,25.0,23.0,24.0,15,113,119,421
Bengkulu,Kaur,Padang Guci Hulu,76.0,105.0,1.0,2.0,101,11,21.0,31.0,31.0,48.0,63.0,75,23,269,407
Bengkulu,Kaur,Semidang Gumay,53.0,102.0,1.0,2.0,131,5,32.0,26.0,15.0,66.0,52.0,44,53,235,429
Bengkulu,Kaur,Tanjung Kemuning,148.0,202.0,2.0,3.0,285,18,19.0,39.0,60.0,79.0,154.0,112,169,463,984
Bengkulu,Kaur,Tetap,41.0,88.0,1.0,1.0,77,7,22.0,20.0,15.0,57.0,38.0,37,19,189,294
Bengkulu,Kepahiang,,349.0,757.0,8.0,13.0,1111,165,185.0,174.0,225.0,378.0,374.0,251,450,1587,3367
Bengkulu,Kepahiang,Bermani Ilir,21.0,49.0,1.0,1.0,93,16,11.0,12.0,23.0,15.0,26.0,12,27,99,239
Bengkulu,Kepahiang,Kaba Wetan,21.0,57.0,1.0,1.0,90,14,15.0,14.0,12.0,34.0,27.0,10,42,112,263
Bengkulu,Kepahiang,Kepahiang,60.0,196.0,1.0,3.0,287,35,49.0,61.0,87.0,84.0,60.0,48,135,389,864
Bengkulu,Kepahiang,Merigi,41.0,78.0,1.0,1.0,101,14,21.0,8.0,12.0,48.0,44.0,29,48,162,329
Bengkulu,Kepahiang,Muara Kemumu,5.0,12.0,1.0,1.0,41,8,4.0,4.0,4.0,6.0,5.0,4,16,27,92
Bengkulu,Kepahiang,Seberang Musi,50.0,102.0,1.0,2.0,129,19,21.0,20.0,25.0,50.0,65.0,23,47,204,408
Bengkulu,Kepahiang,Tebat Karai,60.0,127.0,1.0,2.0,167,24,20.0,28.0,35.0,59.0,81.0,25,42,248,488
Bengkulu,Kepahiang,Ujan Mas,90.0,136.0,1.0,2.0,203,35,44.0,27.0,27.0,82.0,66.0,100,93,346,684
Bengkulu,Lebong,,487.0,1955.0,12.0,27.0,3109,635,734.0,635.0,883.0,871.0,487.0,392,692,4002,8508
Bengkulu,Lebong,Amen,90.0,251.0,1.0,3.0,389,95,75.0,48.0,70.0,150.0,76.0,89,62,508,1062
