Kode Provinsi,Nama Provinsi,Kode Kab,Nama Kabupaten,Luas Panen_Jan-24,Luas Panen_Feb-24,Luas Panen_Mar-24,Luas Panen_Apr-24,Luas Panen_Mei-24,Luas Panen_Jun-24,Luas Panen_Jul-24,Luas Panen_Ags-24,Luas Panen_Sep-24,Luas Panen_Okt-24,Luas Panen_Nov-24,Luas Panen_Des-24,Luas Panen_Jan-Des 2024,Luas Panen_Jan-25,Luas Panen_Feb-25,Luas Panen_Mar-25,Luas Panen_Apr-25,Luas Panen_Mei-25,Luas Panen_Jun-25,Luas Panen_Jul-25,Luas Panen_Ags-25,Luas Panen_Sep-25,Luas Panen_Okt-25,Luas Panen_Nov-25,Produksi Padi_Jan-24,Produksi Padi_Feb-24,Produksi Padi_Mar-24,Produksi Padi_Apr-24,Produksi Padi_Mei-24,Produksi Padi_Jun-24,Produksi Padi_Jul-24,Produksi Padi_Ags-24,Produksi Padi_Sep-24,Produksi Padi_Okt-24,Produksi Padi_Nov-24,Produksi Padi_Des-24,Produksi Padi_Jan-Des 2024,Produksi Padi_Jan-25,Produksi Padi_Feb-25,Produksi Padi_Mar-25,Produksi Padi_Apr-25,Produksi Padi_Mei-25,Produksi Padi_Jun-25,Produksi Padi_Jul-25,Produksi Padi_Ags-25,Produksi Padi_Sep-25,Produksi Padi_Okt-25,Produksi Padi_Nov-25,Produksi Beras_Jan-24,Produksi Beras_Feb-24,Produksi Beras_Mar-24,Produksi Beras_Apr-24,Produksi Beras_Mei-24,Produksi Beras_Jun-24,Produksi Beras_Jul-24,Produksi Beras_Ags-24,Produksi Beras_Sep-24,Produksi Beras_Okt-24,Produksi Beras_Nov-24,Produksi Beras_Des-24,Produksi Beras_Jan-Des 2024,Produksi Beras_Jan-25,Produksi Beras_Feb-25,Produksi Beras_Mar-25,Produksi Beras_Apr-25,Produksi Beras_Mei-25,Produksi Beras_Jun-25,Produksi Beras_Jul-25,Produksi Beras_Ags-25,Produksi Beras_Sep-25,Produksi Beras_Okt-25,Produksi Beras_Nov-25
12,SUMATERA UTARA,1274,SUMATERA UTARA - Kota Tebing Tinggi,0,105,45,73,6,0,0,0,19,143,55,12,459,0,0,52,22,52,37,4,6,73,28,38,0,571,246,399,31,0,0,0,119,904,347,79,2.694,1,0,308,130,302,212,21,37,426,161,224,0,327,141,229,18,0,0,0,68,519,199,45,1.546,0,0,176,75,173,121,12,21,244,93,128
12,SUMATERA UTARA,1275,SUMATERA UTARA - Kota Medan,27,215,181,10,29,4,0,0,221,219,15,0,920,6,205,133,34,1,13,0,166,142,129,19,160,1.283,1.081,61,139,18,0,0,1.363,1.349,90,0,5.544,38,1.210,788,204,3,85,0,1.087,869,789,116,92,736,620,35,80,10,0,0,782,774,52,0,3.180,22,694,452,117,2,49,0,624,498,452,66
12,SUMATERA UTARA,1276,SUMATERA UTARA - Kota Binjai,93,352,47,13,0,40,28,38,235,194,8,45,1.094,111,454,72,16,28,49,28,37,304,148,14,418,1.577,211,60,0,176,122,166,1.067,882,35,205,4.918,511,2.088,330,73,124,213,124,161,1.442,702,69,240,905,121,34,0,101,70,95,612,506,20,117,2.821,293,1.198,190,42,71,122,71,92,827,403,39
12,SUMATERA UTARA,1277,SUMATERA UTARA - Kota Padangsidimpuan,289,239,361,344,441,319,257,177,513,364,166,117,3.587,216,824,348,217,285,491,419,505,411,364,342,1.587,1.309,1.983,1.887,2.403,1.736,1.401,966,2.562,1.821,830,583,19.068,1.212,4.613,1.947,1.216,1.696,2.921,2.495,3.006,2.217,1.960,1.844,910,751,1.138,1.082,1.379,996,803,554,1.470,1.044,476,334,10.938,695,2.646,1.117,697,973,1.676,1.431,1.724,1.272,1.124,1.058
12,SUMATERA UTARA,1278,SUMATERA UTARA - Kota Gunungsitoli,150,444,192,16,118,451,303,0,48,334,468,71,2.596,1,140,515,106,135,103,260,398,103,78,142,679,2.011,871,73,507,1.948,1.306,0,223,1.538,2.159,329,11.644,6,676,2.494,515,647,492,1.244,1.905,519,392,718,390,1.154,499,42,291,1.117,749,0,128,882,1.238,189,6.679,3,388,1.431,295,371,282,714,1.093,298,225,412
13,SUMATERA BARAT,1301,SUMATERA BARAT - Kepulauan Mentawai,0,3,7,0,5,0,12,24,78,24,8,19,177,0,10,31,53,29,8,0,0,64,99,77,0,6,15,0,13,0,30,61,210,64,20,51,470,0,29,89,151,87,23,0,0,168,259,202,0,3,9,0,8,0,18,35,122,37,12,30,272,0,17,51,87,50,13,0,0,97,150,117
13,SUMATERA BARAT,1302,SUMATERA BARAT - Pesisir Selatan,5.041,3.984,2.588,1.080,4.649,8.085,1.822,395,1.887,1.698,794,2.640,34.662,6.335,4.431,2.927,2.254,3.453,4.971,1.112,490,1.274,1.817,1.342,25.403,20.076,13.044,5.444,21.442,37.293,8.404,1.822,9.723,8.752,4.090,13.606,169.098,33.594,23.500,15.521,11.953,16.106,23.190,5.187,2.286,6.463,9.220,6.810,14.709,11.625,7.553,3.152,12.415,21.594,4.866,1.055,5.630,5.068,2.368,7.878,97.911,19.452,13.607,8.987,6.921,9.326,13.428,3.003,1.324,3.742,5.339,3.943
13,SUMATERA BARAT,1303,SUMATERA BARAT - Solok,1.676,3.143,5.155,3.046,2.298,2.553,2.763,2.746,4.760,3.664,1.900,1.339,35.043,3.001,4.952,5.079,2.960,2.440,2.834,4.152,2.415,3.688,4.215,2.362,8.206,15.393,25.245,14.918,9.486,10.536,11.404,11.336,24.147,18.591,9.640,6.792,165.694,16.306,26.905,27.594,16.083,12.115,14.071,20.616,11.990,18.890,21.586,12.095,4.751,8.913,14.617,8.638,5.492,6.100,6.603,6.564,13.982,10.764,5.582,3.933,95.940,9.441,15.579,15.977,9.312,7.015,8.147,11.937,6.942,10.938,12.499,7.003
13,SUMATERA BARAT,1304,SUMATERA BARAT - Sijunjung,853,1.501,1.623,1.833,1.995,577,0,662,2.235,1.970,1.180,744,15.174,628,2.919,2.132,1.140,1.108,414,0,3.051,1.194,888,249,3.102,5.458,5.899,6.663,8.040,2.324,0,2.670,8.882,7.830,4.691,2.956,58.514,2.702,12.564,9.174,4.906,4.206,1.566,0,11.528,4.416,3.284,923,1.796,3.160,3.415,3.858,4.655,1.345,0,1.546,5.143,4.533,2.716,1.712,33.881,1.565,7.275,5.312,2.840,2.435,907,0,6.675,2.557,1.902,534
13,SUMATERA BARAT,1305,SUMATERA BARAT - Tanah Datar,2.580,1.500,3.222,1.968,3.221,4.311,2.900,1.766,3.158,1.931,2.850,3.162,32.569,3.693,3.313,1.487,1.248,2.985,4.155,2.972,1.761,1.844,1.917,1.225,11.644,6.769,14.539,8.881,15.730,21.049,14.163,8.624,15.512,9.485,13.995,15.530,155.918,19.220,17.241,7.740,6.497,15.177,21.129,15.113,8.952,9.351,9.719,6.209,6.742,3.919,8.418,5.142,9.108,12.188,8.201,4.994,8.982,5.492,8.103,8.992,90.280,11.129,9.983,4.482,3.762,8.788,12.234,8.751,5.184,5.414,5.627,3.595
13,SUMATERA BARAT,1306,SUMATERA BARAT - Padang Pariaman,2.708,1.778,3.945,1.907,2.998,3.491,1.171,830,4.397,2.686,2.227,2.390,30.528,2.711,3.053,3.065,1.948,2.834,3.179,1.326,1.692,2.140,3.033,2.085,12.044,7.909,17.546,8.481,11.771,13.707,4.598,3.259,21.267,12.990,10.771,11.561,135.905,13.743,15.475,15.534,9.875,12.230,13.718,5.722,7.301,10.373,14.701,10.107,6.974,4.580,10.160,4.910,6.816,7.937,2.663,1.887,12.314,7.521,6.237,6.694,78.692,7.957,8.960,8.994,5.718,7.081,7.943,3.313,4.227,6.006,8.512,5.852
13,SUMATERA BARAT,1307,SUMATERA BARAT - Agam,1.917,2.315,3.301,2.323,2.996,3.060,2.734,1.504,2.117,2.657,2.812,2.020,29.755,2.725,2.556,2.732,2.173,2.964,2.672,2.634,1.753,2.113,3.000,2.341,8.766,10.587,15.097,10.626,14.529,14.840,13.259,7.296,10.796,13.550,14.340,10.298,143.981,13.016,12.209,13.050,10.378,14.115,12.720,12.543,8.346,10.631,15.095,11.778,5.075,6.130,8.742,6.152,8.413,8.592,7.677,4.225,6.251,7.846,8.303,5.963,83.368,7.536,7.069,7.556,6.009,8.173,7.365,7.262,4.833,6.156,8.740,6.820
13,SUMATERA BARAT,1308,SUMATERA BARAT - Lima Puluh Kota,2.565,1.695,3.118,2.341,2.694,3.194,2.407,1.189,3.251,3.411,2.447,2.286,30.598,2.440,2.659,2.500,2.310,2.187,2.771,2.838,1.285,1.447,2.288,1.386,10.210,6.747,12.413,9.318,11.122,13.188,9.936,4.908,15.838,16.613,11.919,11.134,133.347,10.679,11.623,10.934,10.112,9.646,12.225,12.520,5.665,6.955,11.003,6.669,5.912,3.907,7.187,5.395,6.440,7.636,5.753,2.842,9.170,9.619,6.902,6.447,77.211,6.183,6.730,6.331,5.855,5.585,7.078,7.249,3.280,4.027,6.371,3.861
13,SUMATERA BARAT,1309,SUMATERA BARAT - Pasaman,2.200,2.135,6.033,1.509,1.587,2.267,1.545,933,6.394,2.660,1.699,544,29.505,2.952,2.383,5.985,1.133,1.089,2.042,1.421,2.604,3.622,3.542,899,9.558,9.094,25.992,6.432,6.672,9.530,6.495,3.925,29.597,12.312,7.831,2.516,129.953,14.412,11.466,29.087,5.505,4.841,9.079,6.318,11.578,16.428,16.198,4.168,5.534,5.265,15.050,3.724,3.863,5.518,3.761,2.273,17.137,7.129,4.534,1.457,75.246,8.345,6.639,16.842,3.188,2.803,5.257,3.658,6.704,9.512,9.379,2.414
13,SUMATERA BARAT,1310,SUMATERA BARAT - Solok Selatan,1.576,1.059,1.198,704,958,1.202,2.235,507,707,590,1.179,1.142,13.057,2.453,820,513,667,1.508,2.334,1.414,438,455,974,1.584,5.706,3.834,4.336,2.549,3.373,4.231,7.868,1.786,3.190,2.664,5.326,5.155,50.018,10.354,3.461,2.167,2.815,6.076,9.406,5.696,1.767,1.970,4.221,6.864,3.304,2.220,2.511,1.476,1.953,2.450,4.556,1.034,1.847,1.542,3.084,2.985,28.962,5.995,2.004,1.255,1.630,3.518,5.446,3.298,1.023,1.141,2.444,3.975
13,SUMATERA BARAT,1311,SUMATERA BARAT - Dharmasraya,754,530,1.566,568,1.005,1.093,166,867,1.002,1.727,501,541,10.319,397,1.217,1.066,879,645,838,668,1.023,613,990,477,3.226,2.270,6.707,2.432,4.202,4.572,693,3.629,5.067,8.734,2.533,2.737,46.801,1.860,6.096,5.342,4.404,2.969,3.939,3.142,4.809,2.987,4.823,2.313,1.868,1.314,3.883,1.408,2.433,2.648,401,2.101,2.934,5.057,1.467,1.585,27.099,1.077,3.529,3.093,2.550,1.719,2.281,1.819,2.784,1.730,2.793,1.339
13,SUMATERA BARAT,1312,SUMATERA BARAT - Pasaman Barat,238,679,3.129,816,652,331,221,297,1.513,1.323,563,243,10.006,306,2.710,1.962,1.060,438,589,253,753,1.651,1.540,452,1.039,2.958,13.499,3.556,3.437,1.744,1.167,1.566,7.089,6.485,2.761,1.193,46.492,1.513,10.616,9.048,5.244,2.173,2.908,1.226,3.572,6.209,6.199,2.099,601,1.713,7.816,2.059,1.990,1.010,676,907,4.105,3.755,1.598,691,26.920,876,6.147,5.239,3.037,1.258,1.684,710,2.068,3.595,3.589,1.215
13,SUMATERA BARAT,1371,SUMATERA BARAT - Kota Padang,585,1.027,827,559,1.292,955,338,619,1.415,692,1.520,289,10.118,164,568,1.427,700,709,249,279,798,606,1.305,538,2.676,4.703,3.783,2.557,5.702,4.213,1.493,2.732,7.707,3.770,8.275,1.573,49.183,842,2.911,7.307,3.584,3.346,1.174,1.314,3.766,3.322,7.150,2.948,1.549,2.723,2.191,1.481,3.301,2.439,864,1.582,4.462,2.183,4.791,911,28.478,488,1.685,4.231,2.075,1.937,680,761,2.181,1.923,4.140,1.707
13,SUMATERA BARAT,1372,SUMATERA BARAT - Kota Solok,72,0,244,414,252,60,77,230,283,368,60,80,2.140,182,43,451,59,214,94,154,178,95,107,74,397,0,1.342,2.273,1.421,339,436,1.295,1.661,2.161,354,470,12.149,1.116,264,2.765,360,1.173,518,844,980,582,656,450,230,0,777,1.316,823,197,253,750,962,1.251,205,272,7.035,646,153,1.601,208,679,300,489,567,337,380,261
13,SUMATERA BARAT,1373,SUMATERA BARAT - Kota Sawah Lunto,13,495,360,0,58,95,5,82,642,150,34,107,2.040,0,269,410,335,59,125,0,91,205,165,35,64,2.499,1.817,0,270,437,21,380,3.881,908,203,649,11.130,1,1.543,2.351,1.924,260,547,0,397,1.255,1.011,213,37,1.447,1.052,0,156,253,12,220,2.247,526,117,376,6.444,0,893,1.361,1.114,150,317,0,230,727,585,123
13,SUMATERA BARAT,1374,SUMATERA BARAT - Kota Padang Panjang,56,0,86,86,121,19,37,35,138,123,17,39,756,65,48,113,85,54,48,39,82,90,94,37,301,0,466,466,705,112,213,201,865,770,108,242,4.448,441,331,772,578,383,341,275,576,548,568,226,174,0,270,270,408,65,123,117,501,446,63,140,2.576,255,192,447,335,222,197,159,334,317,329,131
13,SUMATERA BARAT,1375,SUMATERA BARAT - Kota Bukittinggi,31,0,23,77,114,46,32,22,45,55,107,46,598,6,45,52,48,72,39,44,16,42,64,46,199,0,153,497,710,290,201,140,281,342,671,288,3.774,41,287,328,302,470,252,286,105,257,393,286,115,0,88,288,411,168,116,81,163,198,389,167,2.185,24,166,190,175,272,146,166,61,149,227,165
13,SUMATERA BARAT,1376,SUMATERA BARAT - Kota Payakumbuh,227,225,179,432,713,641,231,98,242,710,412,886,4.996,110,131,340,531,558,555,168,230,409,488,424,1.010,1.001,798,1.922,3.248,2.923,1.054,447,1.221,3.587,2.082,4.475,23.768,505,601,1.556,2.429,2.767,2.754,834,1.142,2.133,2.546,2.210,585,579,462,1.113,1.881,1.693,610,259,707,2.077,1.206,2.591,13.762,292,348,901,1.407,1.602,1.595,483,661,1.235,1.474,1.279
13,SUMATERA BARAT,1377,SUMATERA BARAT - Kota Pariaman,156,197,236,273,728,180,115,190,114,510,278,262,3.237,237,150,374,246,255,373,200,103,217,276,109,796,1.005,1.203,1.392,3.576,883,565,934,535,2.395,1.307,1.233,15.824,1.083,687,1.708,1.122,995,1.455,778,404,1.034,1.316,521,461,582,697,806,2.071,511,327,541,310,1.387,757,714,9.162,627,398,989,649,576,843,451,234,599,762,302
14,RIAU,1401,RIAU - Kuantan Singingi,26,0,0,0,169,1.807,502,0,1.361,665,167,268,4.964,182,123,133,270,485,1.029,79,541,1.244,363,103,114,0,0,0,825,8.811,2.448,0,6.171,3.014,757,1.216,23.356,842,569,617,1.254,1.511,3.207,248,1.685,5.524,1.611,456,66,0,0,0,473,5.056,1.405,0,3.542,1.730,435,698,13.404,483,327,354,720,867,1.840,142,967,3.170,925,262
14,RIAU,1402,RIAU - Indragiri Hulu,101,0,10,0,0,24,39,144,189,258,137,17,920,2,1,8,68,66,12,142,238,174,140,133,392,0,38,0,0,92,174,640,818,1.115,564,73,3.905,6,5,33,271,250,37,442,741,734,583,555,225,0,22,0,0,53,100,367,469,640,324,42,2.241,4,3,19,155,143,21,254,425,421,334,319
14,RIAU,1403,RIAU - Indragiri Hilir,213,74,172,883,2.401,3.303,3.619,2.894,973,453,460,494,15.941,390,70,332,568,1.884,3.583,2.294,2.470,1.910,803,470,664,232,538,2.756,8.978,12.354,13.535,10.825,3.051,1.421,1.443,1.550,57.345,1.552,278,1.318,2.259,5.874,11.170,7.150,7.700,6.025,2.535,1.484,381,133,309,1.582,5.152,7.090,7.768,6.212,1.751,815,828,889,32.911,891,160,757,1.296,3.371,6.410,4.103,4.419,3.458,1.455,852
14,RIAU,1404,RIAU - Pelalawan,572,1.662,2.944,465,183,697,78,0,91,447,388,164,7.690,73,832,2.872,1.291,344,98,0,51,322,150,120,2.197,6.385,11.314,1.788,789,3.013,335,0,395,1.940,1.689,714,30.557,247,2.960,10.217,4.594,1.071,307,0,159,1.202,560,447,1.261,3.665,6.493,1.026,453,1.729,192,0,227,1.113,969,410,17.537,141,1.699,5.864,2.637,614,176,0,91,690,322,257
14,RIAU,1405,RIAU - S I A K,676,63,75,1.450,454,253,383,624,1.198,295,48,367,5.886,1.745,705,364,33,1.271,782,371,411,789,780,597,2.955,274,329,6.337,2.016,1.119,1.701,2.768,5.334,1.308,212,1.633,25.987,7.256,2.933,1.514,138,3.966,2.438,1.157,1.286,3.252,3.212,2.459,1.696,157,189,3.637,1.157,642,976,1.588,3.061,751,122,937,14.914,4.164,1.683,869,79,2.276,1.399,664,738,1.866,1.843,1.411
14,RIAU,1406,RIAU - Kampar,205,67,37,3,27,424,136,11,46,20,725,488,2.189,18,70,8,0,117,307,37,50,141,237,257,789,257,141,11,119,1.859,598,49,185,80,2.922,1.968,8.978,69,276,33,0,364,957,115,155,585,973,1.052,453,148,81,6,68,1.067,343,28,106,46,1.677,1.129,5.153,40,158,19,0,209,549,66,89,336,558,604
14,RIAU,1407,RIAU - Rokan Hulu,57,226,284,144,5,10,6,77,258,137,16,7,1.225,72,1.080,416,73,92,84,0,459,125,73,75,250,808,1.243,632,21,42,25,332,1.246,659,75,32,5.365,232,3.382,1.347,265,286,301,0,1.939,537,324,351,144,463,713,363,12,24,14,191,715,378,43,18,3.079,133,1.941,773,152,164,173,0,1.113,308,186,201
14,RIAU,1408,RIAU - Bengkalis,798,249,108,0,621,147,505,40,34,23,484,572,3.581,364,503,49,158,263,177,328,182,47,174,219,2.307,719,306,0,2.499,591,2.033,157,160,107,2.276,2.694,13.847,1.519,2.031,204,657,819,551,1.044,566,223,829,1.045,1.324,413,175,0,1.434,339,1.167,90,92,61,1.306,1.546,7.947,872,1.166,117,377,470,316,599,325,128,476,600
14,RIAU,1409,RIAU - Rokan Hilir,380,910,4.038,496,91,532,140,0,312,793,263,214,8.170,567,1.197,6.296,1.438,687,108,0,271,1.344,402,123,1.604,3.840,17.039,2.094,446,2.618,689,0,1.558,3.959,1.314,1.071,36.233,2.404,5.079,26.721,6.104,2.140,336,0,843,6.523,1.950,595,921,2.204,9.779,1.202,256,1.502,396,0,894,2.272,754,615,20.794,1.380,2.915,15.335,3.503,1.228,193,0,484,3.744,1.119,342
14,RIAU,1410,RIAU - Kepulauan Meranti,125,1.996,472,0,0,0,0,0,12,5,139,179,2.927,213,1.943,461,469,0,0,30,0,163,145,135,410,6.567,1.552,0,0,0,0,0,38,14,434,560,9.575,840,7.660,1.818,1.850,0,0,94,0,508,452,421,235,3.769,891,0,0,0,0,0,22,8,249,321,5.495,482,4.396,1.043,1.062,0,0,54,0,292,259,242
14,RIAU,1471,RIAU - Kota Pekanbaru,0,0,0,0,0,0,0,0,2,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,12,0,1,0,0,0,0,0,0,0,0,0
14,RIAU,1473,RIAU - Kota D U M A I,0,1.963,291,0,0,2,0,0,602,0,52,13,2.923,55,479,38,0,0,0,9,68,19,8,6,0,4.167,545,0,0,6,0,0,1.901,1,212,54,6.886,217,1.494,152,0,0,0,29,211,74,28,20,0,2.391,313,0,0,4,0,0,1.091,0,122,31,3.952,124,858,87,0,0,0,17,121,42,16,11
15,JAMBI,1501,JAMBI - Kerinci,1.242,1.430,1.144,939,1.417,1.931,1.195,2.353,610,779,1.671,1.622,16.332,2.055,678,703,1.454,1.701,2.528,1.100,2.174,1.174,1.336,1.103,6.671,7.683,6.145,5.047,7.485,10.185,6.309,12.427,3.240,4.132,8.872,8.594,86.791,11.663,3.845,3.989,8.251,9.366,13.901,6.055,11.971,6.236,7.095,5.852,3.859,4.444,3.555,2.920,4.330,5.892,3.650,7.189,1.874,2.390,5.132,4.971,50.206,6.747,2.224,2.308,4.773,5.418,8.042,3.503,6.925,3.608,4.104,3.385
15,JAMBI,1502,JAMBI - Merangin,218,574,1.313,302,268,778,30,36,1.067,292,133,494,5.505,2.201,3.527,1.003,332,253,1.399,379,502,1.312,1.117,1.148,788,2.084,4.850,1.107,1.129,3.311,128,151,4.140,1.132,486,1.809,21.116,8.674,13.989,4.169,1.315,1.077,5.696,1.559,2.157,5.258,4.435,4.517,456,1.205,2.806,641,653,1.915,74,88,2.395,655,281,1.046,12.215,5.018,8.092,2.412,761,623,3.295,902,1.248,3.042,2.565,2.613
15,JAMBI,1503,JAMBI - Sarolangun,122,191,275,214,465,312,0,179,258,639,109,664,3.428,333,340,401,598,812,548,120,111,937,597,199,516,744,1.108,885,2.046,1.374,0,789,1.033,2.546,432,2.636,14.111,1.249,1.249,1.467,2.298,3.224,2.194,464,429,3.842,2.445,817,299,430,641,512,1.184,795,0,457,597,1.473,250,1.525,8.163,722,722,848,1.329,1.865,1.269,268,248,2.223,1.414,472
15,JAMBI,1504,JAMBI - Batang Hari,0,58,0,0,27,0,0,572,1.177,2.777,391,68,5.069,8,13,69,579,48,116,0,1.305,2.383,1.711,399,0,236,0,0,138,0,0,2.899,4.245,10.014,1.411,244,19.186,36,51,308,2.592,182,402,0,4.533,8.972,6.445,1.505,0,136,0,0,80,0,0,1.677,2.456,5.793,816,141,11.098,21,30,178,1.500,105,233,0,2.622,5.190,3.728,871
15,JAMBI,1505,JAMBI - Muaro Jambi,32,466,101,506,0,0,0,536,573,1.562,1.259,738,5.773,104,530,278,35,66,13,0,397,1.442,1.369,390,112,1.620,352,1.759,0,0,0,2.547,1.815,4.945,3.987,2.338,19.475,421,2.156,1.130,141,257,52,0,1.542,4.843,4.582,1.301,65,937,204,1.018,0,0,0,1.473,1.050,2.861,2.306,1.353,11.266,243,1.247,654,82,149,30,0,892,2.802,2.650,753
15,JAMBI,1506,JAMBI - Tanjung Jabung Timur,15,375,807,2.487,449,27,0,30,1.372,882,341,119,6.903,15,230,2.450,1.690,414,71,0,285,1.634,939,133,53,1.299,2.806,8.631,1.881,111,0,128,6.031,3.879,1.498,522,26.838,63,991,10.529,7.260,1.719,292,0,1.181,7.209,4.143,585,31,751,1.623,4.993,1.088,64,0,74,3.489,2.244,867,302,15.525,36,573,6.091,4.200,994,169,0,683,4.170,2.396,339
15,JAMBI,1507,JAMBI - Tanjung Jabung Barat,0,102,719,37,129,2.265,1.739,886,9,0,28,32,5.946,17,141,815,72,470,3.140,1.344,815,37,169,215,0,552,3.881,202,589,10.351,7.949,4.048,34,0,106,121,27.832,100,810,4.774,406,2.151,14.393,6.159,3.733,131,599,759,0,319,2.245,117,341,5.988,4.598,2.341,20,0,61,70,16.100,58,468,2.761,235,1.245,8.326,3.563,2.159,76,347,439
15,JAMBI,1508,JAMBI - Tebo,165,0,294,115,152,164,22,576,1.576,298,179,7,3.548,14,169,1.182,1.137,279,249,316,1.313,1.062,515,64,819,0,1.458,569,662,715,96,2.509,7.328,1.386,833,31,16.406,57,657,4.835,4.819,1.208,1.079,1.368,5.646,4.681,2.289,298,474,0,844,329,383,414,55,1.451,4.239,802,482,18,9.491,33,380,2.797,2.788,699,624,791,3.266,2.708,1.324,172
15,JAMBI,1509,JAMBI - Bungo,417,188,232,271,649,555,158,89,253,146,370,279,3.607,560,407,401,625,1.042,300,201,127,277,294,207,1.516,682,842,991,3.407,2.958,844,476,1.008,576,1.461,1.104,15.865,2.482,1.805,1.628,2.768,4.695,1.359,823,573,1.127,1.196,842,877,395,487,573,1.971,1.711,488,275,583,333,845,639,9.178,1.435,1.044,942,1.601,2.716,786,476,332,652,692,487
15,JAMBI,1571,JAMBI - Kota Jambi,0,0,0,0,0,0,0,0,5,229,103,3,341,0,0,0,0,0,0,0,0,85,141,51,0,0,0,0,0,0,0,0,20,960,432,13,1.425,2,0,0,0,0,0,0,0,348,576,208,0,0,0,0,0,0,0,0,12,555,250,8,825,1,0,0,0,0,0,0,0,201,333,120
15,JAMBI,1572,JAMBI - Kota Sungai Penuh,386,438,271,479,342,457,569,237,174,676,854,289,5.173,431,222,285,398,734,783,159,374,275,340,261,2.292,2.602,1.612,2.845,2.113,2.822,3.514,1.467,1.111,4.312,5.443,1.845,31.977,2.800,1.446,1.853,2.585,4.811,5.136,1.045,2.451,1.631,2.017,1.550,1.326,1.505,933,1.646,1.222,1.632,2.033,848,643,2.494,3.148,1.067,18.498,1.620,836,1.072,1.495,2.783,2.971,604,1.418,944,1.167,896
16,SUMATERA SELATAN,1601,SUMATERA SELATAN - Ogan Komering Ulu,0,0,77,1.017,429,0,48,432,360,166,158,16,2.703,6,19,323,1.665,548,445,0,392,554,488,670,0,0,379,4.983,1.977,0,219,1.956,1.632,721,747,76,12.691,26,93,1.432,7.169,2.666,2.176,0,1.890,2.439,2.157,2.766,0,0,218,2.862,1.136,0,126,1.123,937,414,429,44,7.288,15,54,822,4.117,1.531,1.249,0,1.086,1.401,1.239,1.588
16,SUMATERA SELATAN,1602,SUMATERA SELATAN - Ogan Komering Ilir,150,13.307,19.250,12.323,4.796,2.927,4.289,11.312,10.909,10.075,4.014,4.471,97.822,10.348,15.646,10.989,10.883,2.643,1.606,8.261,16.988,9.229,8.704,4.226,931,78.387,114.849,75.731,27.504,17.215,25.226,66.437,63.256,60.621,23.694,24.954,578.805,62.033,100.258,69.112,68.447,16.477,10.074,51.711,104.912,55.297,52.139,25.136,535,45.014,65.953,43.489,15.794,9.886,14.486,38.152,36.325,34.812,13.606,14.330,332.382,35.623,57.574,39.688,39.306,9.462,5.785,29.695,60.246,31.754,29.941,14.435
16,SUMATERA SELATAN,1603,SUMATERA SELATAN - Muara Enim,0,0,199,1.042,293,1.422,1.249,0,3.774,4.115,256,166,12.516,285,155,581,1.668,113,53,1.798,2.729,6.088,2.885,626,0,0,963,5.030,1.517,7.366,6.470,0,19.291,21.161,1.318,851,63.968,1.545,707,2.906,8.595,634,253,10.066,15.175,30.681,14.530,3.086,0,0,553,2.889,871,4.230,3.715,0,11.078,12.152,757,489,36.734,887,406,1.669,4.936,364,145,5.781,8.714,17.619,8.344,1.772
16,SUMATERA SELATAN,1604,SUMATERA SELATAN - Lahat,788,1.118,780,1.228,1.910,2.418,1.350,396,510,875,433,731,12.535,673,1.481,1.500,1.699,1.769,2.831,1.577,819,1.037,754,532,3.972,5.635,3.929,6.187,9.627,12.198,6.805,1.996,2.710,4.649,2.300,3.885,63.893,3.845,8.602,7.646,9.762,9.284,14.676,8.239,4.337,5.084,3.648,2.684,2.281,3.236,2.256,3.553,5.529,7.005,3.908,1.146,1.556,2.670,1.321,2.231,36.691,2.208,4.939,4.391,5.606,5.331,8.428,4.731,2.491,2.920,2.095,1.541
16,SUMATERA SELATAN,1605,SUMATERA SELATAN - Musi Rawas,3.787,649,179,1.930,1.878,3.877,1.155,1.517,537,755,1.305,2.331,19.899,1.415,732,1.667,2.001,4.035,3.071,1.521,1.362,905,1.823,1.859,23.545,4.033,1.116,10.751,10.797,22.326,6.693,8.794,3.053,4.291,7.421,13.257,116.076,8.944,4.602,9.395,10.544,24.296,18.885,9.257,7.538,5.175,10.105,10.857,13.521,2.316,641,6.174,6.200,12.821,3.843,5.050,1.753,2.464,4.261,7.613,66.657,5.136,2.643,5.395,6.055,13.952,10.845,5.316,4.329,2.972,5.803,6.235
16,SUMATERA SELATAN,1606,SUMATERA SELATAN - Musi Banyuasin,0,225,5.307,8.062,2.101,1.040,1.436,577,2.058,3.105,1.044,45,25.001,173,469,8.514,8.925,2.945,505,2.496,834,5.056,2.203,887,0,1.155,27.265,41.418,9.585,4.747,6.550,2.632,10.068,15.302,5.164,224,124.111,933,2.532,46.004,48.230,15.038,2.580,12.745,4.247,26.374,11.502,4.634,0,663,15.657,23.785,5.504,2.726,3.761,1.511,5.781,8.788,2.965,129,71.272,536,1.454,26.418,27.696,8.636,1.482,7.319,2.439,15.146,6.605,2.661
